Episode,Score,Avg_Score,Actor_LR,Critic_LR,Noise_Sigma
1576,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,5.285994136654861e-08
1577,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,5.233134195288312e-08
1578,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,5.180802853335429e-08
1579,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,5.128994824802075e-08
1580,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,5.0777048765540543e-08
1581,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,5.026927827788514e-08
1582,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.976658549510629e-08
1583,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.926891964015523e-08
1584,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.877623044375367e-08
1585,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.8288468139316133e-08
1586,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.780558345792297e-08
1587,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.7327527623343745e-08
1588,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.685425234711031e-08
1589,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.6385709823639207e-08
1590,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.592185272540281e-08
1591,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.5462634198148784e-08
1592,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.50080078561673e-08
1593,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.455792777760563e-08
1594,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.411234849982957e-08
1595,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.367122501483128e-08
1596,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.323451276468297e-08
1597,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.280216763703614e-08
1598,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.237414596066578e-08
1599,0.0,0.002800000049173832,0.0008600583546412883,0.00043002917732064413,4.195040450105912e-08
1600,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,4.153090045604853e-08
1601,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,4.1115591451488044e-08
1602,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,4.0704435536973163e-08
1603,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,4.029739118160343e-08
1604,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.9894417269787396e-08
1605,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.949547309708952e-08
1606,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.910051836611863e-08
1607,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.870951318245744e-08
1608,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.832241805063287e-08
1609,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.793919387012654e-08
1610,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.7559801931425275e-08
1611,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.7184203912111024e-08
1612,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.681236187298991e-08
1613,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.6444238254260016e-08
1614,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.6079795871717413e-08
1615,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.5718997913000237e-08
1616,0.0,0.002800000049173832,0.0008514577710948754,0.0004257288855474377,3.536180793387023e-08
1617,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.500818985453153e-08
1618,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.465810795598621e-08
1619,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.4311526876426345e-08
1620,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.3968411607662084e-08
1621,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.362872749158546e-08
1622,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.3292440216669604e-08
1623,0.0,0.0018000000342726708,0.0008514577710948754,0.0004257288855474377,3.295951581450291e-08
1624,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.262992065635788e-08
1625,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.23036214497943e-08
1626,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.198058523529635e-08
1627,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.166077938294339e-08
1628,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.1344171589113953e-08
1629,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.1030729873222814e-08
1630,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.072042257449058e-08
1631,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.041321834874568e-08
1632,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,3.010908616525822e-08
1633,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,2.980799530360564e-08
1634,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,2.9509915350569583e-08
1635,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,2.9214816197063888e-08
1636,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,2.8922668035093247e-08
1637,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,2.8633441354742316e-08
1638,0.0,0.0009000000171363354,0.0008514577710948754,0.0004257288855474377,2.8347106941194893e-08
1639,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.8063635871782944e-08
1640,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.7782999513065115e-08
1641,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.7505169517934463e-08
1642,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.7230117822755117e-08
1643,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.6957816644527566e-08
1644,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.668823847808229e-08
1645,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.6421356093301466e-08
1646,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.6157142532368452e-08
1647,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.5895571107044766e-08
1648,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.5636615395974317e-08
1649,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.5380249242014574e-08
1650,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.512644674959443e-08
1651,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.4875182282098484e-08
1652,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.46264304592775e-08
1653,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.4380166154684724e-08
1654,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.4136364493137876e-08
1655,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.3895000848206498e-08
1656,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.3656050839724432e-08
1657,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.3419490331327188e-08
1658,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.3185295428013914e-08
1659,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.2953442473733774e-08
1660,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.2723908048996435e-08
1661,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.249666896850647e-08
1662,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.2271702278821406e-08
1663,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.204898525603319e-08
1664,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.182849540347286e-08
1665,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.161021044943813e-08
1666,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.139410834494375e-08
1667,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.1180167261494313e-08
1668,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.096836558887937e-08
1669,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.0758681932990577e-08
1670,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.055109511366067e-08
1671,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.0345584162524065e-08
1672,0.0,0.0,0.0008514577710948754,0.0004257288855474377,2.0142128320898823e-08
1673,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.9940707037689835e-08
1674,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.9741299967312937e-08
1675,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.9543886967639808e-08
1676,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.934844809796341e-08
1677,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.9154963616983775e-08
1678,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.8963413980813938e-08
1679,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.8773779841005797e-08
1680,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.858604204259574e-08
1681,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.840018162216978e-08
1682,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.8216179805948084e-08
1683,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.8034018007888603e-08
1684,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.785367782780972e-08
1685,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.767514104953162e-08
1686,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.7498389639036305e-08
1687,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.7323405742645943e-08
1688,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.7150171685219482e-08
1689,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.6978669968367287e-08
1690,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.6808883268683613e-08
1691,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.6640794435996777e-08
1692,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.647438649163681e-08
1693,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.630964262672044e-08
1694,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.6146546200453235e-08
1695,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.5985080738448703e-08
1696,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.5825229931064215e-08
1697,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.5666977631753575e-08
1698,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.551030785543604e-08
1699,0.0,0.0,0.0008514577710948754,0.0004257288855474377,1.5355204776881678e-08
1700,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.5201652729112863e-08
1701,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.5049636201821735e-08
1702,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4899139839803517e-08
1703,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4750148441405482e-08
1704,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4602646956991427e-08
1705,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4456620487421513e-08
1706,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4312054282547297e-08
1707,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4168933739721823e-08
1708,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.4027244402324605e-08
1709,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.3886971958301359e-08
1710,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.3748102238718345e-08
1711,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.3610621216331161e-08
1712,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.347451500416785e-08
1713,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.3339769854126171e-08
1714,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.320637215558491e-08
1715,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.307430843402906e-08
1716,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.294356534968877e-08
1717,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2814129696191882e-08
1718,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2685988399229963e-08
1719,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2559128515237663e-08
1720,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2433537230085286e-08
1721,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2309201857784433e-08
1722,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2186109839206589e-08
1723,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.2064248740814522e-08
1724,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1943606253406376e-08
1725,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1824170190872312e-08
1726,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1705928488963589e-08
1727,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1588869204073952e-08
1728,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1472980512033213e-08
1729,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1358250706912881e-08
1730,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1244668199843751e-08
1731,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1132221517845314e-08
1732,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.1020899302666861e-08
1733,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0910690309640193e-08
1734,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.080158340654379e-08
1735,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0693567572478352e-08
1736,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0586631896753568e-08
1737,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0480765577786033e-08
1738,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0375957922008172e-08
1739,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.027219834278809e-08
1740,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0169476359360209e-08
1741,0.0,0.0,0.0008429431933839266,0.0004214715966919633,1.0067781595766607e-08
1742,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.96710377980894e-09
1743,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.867432742010851e-09
1744,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.768758414590742e-09
1745,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.671070830444835e-09
1746,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.574360122140387e-09
1747,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.478616520918983e-09
1748,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.383830355709792e-09
1749,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.289992052152694e-09
1750,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.197092131631167e-09
1751,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.105121210314856e-09
1752,0.0,0.0,0.0008429431933839266,0.0004214715966919633,9.014069998211708e-09
1753,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.92392929822959e-09
1754,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.834690005247294e-09
1755,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.746343105194821e-09
1756,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.658879674142873e-09
1757,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.572290877401445e-09
1758,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.48656796862743e-09
1759,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.401702288941155e-09
1760,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.317685266051743e-09
1761,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.234508413391225e-09
1762,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.152163329257312e-09
1763,0.0,0.0,0.0008429431933839266,0.0004214715966919633,8.070641695964738e-09
1764,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.98993527900509e-09
1765,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.91003592621504e-09
1766,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.83093556695289e-09
1767,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.752626211283362e-09
1768,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.675099949170529e-09
1769,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.598348949678823e-09
1770,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.522365460182035e-09
1771,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.447141805580214e-09
1772,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.3726703875244124e-09
1773,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.298943683649168e-09
1774,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.225954246812676e-09
1775,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.15369470434455e-09
1776,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.082157757301104e-09
1777,0.0,0.0,0.0008429431933839266,0.0004214715966919633,7.011336179728093e-09
1778,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.941222817930812e-09
1779,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.871810589751504e-09
1780,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.803092483853989e-09
1781,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.735061559015449e-09
1782,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.667710943425295e-09
1783,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.601033833991042e-09
1784,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.535023495651131e-09
1785,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.46967326069462e-09
1786,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.404976528087674e-09
1787,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.340926762806797e-09
1788,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.277517495178728e-09
1789,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.214742320226941e-09
1790,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.1525948970246715e-09
1791,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.091068948054425e-09
1792,0.0,0.0,0.0008429431933839266,0.0004214715966919633,6.030158258573881e-09
1793,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.969856675988142e-09
1794,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.910158109228261e-09
1795,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.851056528135978e-09
1796,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.7925459628546185e-09
1797,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.7346205032260726e-09
1798,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.677274298193812e-09
1799,0.0,0.0,0.0008429431933839266,0.0004214715966919633,5.620501555211874e-09
1800,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.564296539659756e-09
1801,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.508653574263158e-09
1802,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.453567038520526e-09
1803,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.3990313681353205e-09
1804,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.345041054453967e-09
1805,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.2915906439094275e-09
1806,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.238674737470333e-09
1807,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.18628799009563e-09
1808,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.134425110194673e-09
1809,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.083080859092727e-09
1810,0.0,0.0,0.0008345137614500873,0.00041725688072504364,5.0322500505017995e-09
1811,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.981927549996781e-09
1812,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.932108274496813e-09
1813,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.882787191751844e-09
1814,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.833959319834326e-09
1815,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.785619726635983e-09
1816,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.737763529369623e-09
1817,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.690385894075927e-09
1818,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.643482035135168e-09
1819,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.597047214783816e-09
1820,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.551076742635978e-09
1821,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.505565975209618e-09
1822,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.460510315457521e-09
1823,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.415905212302946e-09
1824,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.371746160179916e-09
1825,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.328028698578117e-09
1826,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.284748411592336e-09
1827,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.241900927476413e-09
1828,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.1994819182016485e-09
1829,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.157487099019632e-09
1830,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.115912228029436e-09
1831,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.074753105749141e-09
1832,0.0,0.0,0.0008345137614500873,0.00041725688072504364,4.03400557469165e-09
1833,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.993665518944733e-09
1834,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.953728863755286e-09
1835,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.914191575117733e-09
1836,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.875049659366556e-09
1837,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.83629916277289e-09
1838,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.7979361711451616e-09
1839,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.75995680943371e-09
1840,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.722357241339373e-09
1841,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.6851336689259793e-09
1842,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.6482823322367195e-09
1843,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.6117995089143523e-09
1844,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.5756815138252088e-09
1845,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.539924698686957e-09
1846,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.5045254517000872e-09
1847,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.4694801971830864e-09
1848,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.4347853952112555e-09
1849,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.4004375412591427e-09
1850,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.3664331658465514e-09
1851,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.332768834188086e-09
1852,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.299441145846205e-09
1853,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.266446734387743e-09
1854,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.2337822670438653e-09
1855,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.2014444443734267e-09
1856,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.1694299999296924e-09
1857,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.1377356999303955e-09
1858,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.1063583429310914e-09
1859,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.0752947595017806e-09
1860,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.044541811906763e-09
1861,0.0,0.0,0.0008345137614500873,0.00041725688072504364,3.014096393787695e-09
1862,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.983955429849818e-09
1863,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.95411587555132e-09
1864,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.924574716795807e-09
1865,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.895328969627849e-09
1866,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.8663756799315702e-09
1867,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.8377119231322546e-09
1868,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.8093348039009322e-09
1869,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.7812414558619228e-09
1870,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.7534290413033036e-09
1871,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.7258947508902708e-09
1872,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.698635803381368e-09
1873,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.6716494453475543e-09
1874,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.644932950894079e-09
1875,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.618483621385138e-09
1876,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.592298785171287e-09
1877,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.566375797319574e-09
1878,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.5407120393463784e-09
1879,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.5153049189529144e-09
1880,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.4901518697633854e-09
1881,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.4652503510657515e-09
1882,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.440597847555094e-09
1883,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.416191869079543e-09
1884,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.3920299503887476e-09
1885,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.3681096508848602e-09
1886,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.3444285543760116e-09
1887,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.3209842688322515e-09
1888,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.297774426143929e-09
1889,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.2747966818824895e-09
1890,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.2520487150636644e-09
1891,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.229528227913028e-09
1892,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.2072329456338977e-09
1893,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.185160616177559e-09
1894,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.1633090100157834e-09
1895,0.0,0.0,0.0008345137614500873,0.00041725688072504364,2.1416759199156255e-09
