Episode,Score,Avg_Score,Actor_LR,Critic_LR,Noise_Sigma,Critic_Loss,Actor_Loss
1716,0.20000000298023224,0.249600003734231,0.00092274469442792,0.00092274469442792,0.21218604203140493,1.691857953720233,-5.9307261354783005
1717,0.19000000320374966,0.24950000373646616,0.00092274469442792,0.00092274469442792,0.21218604203140493,2.0906400131061673,-5.959773898124695
1718,1.600000023841858,0.2645000039599836,0.00092274469442792,0.00092274469442792,0.21218604203140493,1.841741778226969,-5.997020466492907
1719,0.10000000149011612,0.26350000394508244,0.00092274469442792,0.00092274469442792,0.21218604203140493,1.5844125461119871,-5.945592953608586
1720,0.20000000298023224,0.2645000039599836,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.8675972243373313,-6.068979011492782
1721,0.4000000059604645,0.2645000039599836,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.940427851425596,-6.032418957675796
1722,0.20000000298023224,0.26550000397488477,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.843463329707875,-6.028970757652732
1723,0.6000000089406967,0.2665000039897859,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.965064681265965,-6.091151582308052
1724,0.09000000171363354,0.2624000039324164,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.8160945018132528,-6.079098510742187
1725,0.6000000089406967,0.2664000039920211,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.8047152186228224,-6.1242123458011095
1726,0.9000000134110451,0.2754000041261315,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.8554411792419325,-6.126761081856741
1727,0.10000000149011612,0.2745000041089952,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.660627891237919,-6.153388701952421
1728,0.30000000447034836,0.2745000041089952,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.6209464431087548,-6.1425461769104
1729,0.10000000149011612,0.2745000041089952,0.00092274469442792,0.00092274469442792,0.2111251118212479,1.8699381294158788,-6.179230148975666
1730,0.800000011920929,0.28050000419840215,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.7386708721470603,-6.167985111187509
1731,0.0,0.2785000041685998,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.3830127358436584,-6.15363556543986
1732,0.5000000074505806,0.2826000042259693,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.8907367616023831,-6.207803087327087
1733,2.2000000327825546,0.29760000444948675,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.8744696462308297,-6.277409315668921
1734,0.4000000059604645,0.2986000044643879,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.9003617865582034,-6.312001414494972
1735,0.4000000059604645,0.29660000443458556,0.00092274469442792,0.00092274469442792,0.21006948626214167,2.027235995750038,-6.352908637247929
1736,0.10000000149011612,0.29660000443458556,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.6614158661926495,-6.336044031030991
1737,1.1000000163912773,0.305600004568696,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.8159888685441072,-6.358678205937078
1738,0.20000000298023224,0.305600004568696,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.7576328097003522,-6.373479828976168
1739,0.10000000149011612,0.3066000045835972,0.00092274469442792,0.00092274469442792,0.21006948626214167,1.8115891776387654,-6.40248988166688
1740,0.10000000149011612,0.3066000045835972,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.7793734555061047,-6.365029283670279
1741,0.10000000149011612,0.305600004568696,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.6476666801250899,-6.425748082307669
1742,0.0,0.30260000452399255,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.9629952795803547,-6.480467796325684
1743,0.5000000074505806,0.305600004568696,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.7970046436851794,-6.43836787489594
1744,0.10000000149011612,0.3046000045537949,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.8352223623257418,-6.448273044366103
1745,0.09000000171363354,0.30450000455603005,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.817978210026218,-6.357967592054798
1746,0.20000000298023224,0.3055000045709312,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.7131565351571356,-6.414453699475243
1747,0.20000000298023224,0.3055000045709312,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.8794748652471256,-6.4923465349902845
1748,0.30000000447034836,0.3075000046007335,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.8359965476698763,-6.410048293316458
1749,0.0,0.3075000046007335,0.00092274469442792,0.00092274469442792,0.20901913883083095,1.9062609331948417,-6.423935856137957
1750,0.30000000447034836,0.30950000463053584,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.8065045410189136,-6.481139215929755
1751,0.7000000104308128,0.31550000471994283,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.840712814381296,-6.440054813107311
1752,0.10000000149011612,0.3135000046901405,0.00092274469442792,0.00092274469442792,0.2079740431366768,2.1835540551692247,-6.519692301750183
1753,0.4000000059604645,0.3125000046752393,0.00092274469442792,0.00092274469442792,0.2079740431366768,2.0172144062206394,-6.512138937340408
1754,0.4000000059604645,0.31550000471994283,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.9489431079567932,-6.506469089810441
1755,0.30000000447034836,0.3135000046901405,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.705428607880123,-6.509962475489056
1756,1.4000000208616257,0.3235000048391521,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.945689481814098,-6.523010288354562
1757,0.10000000149011612,0.3245000048540533,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.852755352374046,-6.567507282380135
1758,0.800000011920929,0.3305000049434602,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.686798818210466,-6.541302250825333
1759,0.20000000298023224,0.32750000489875675,0.00092274469442792,0.00092274469442792,0.2079740431366768,1.7224442332305692,-6.61305386911739
1760,0.10000000149011612,0.32650000488385555,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.9399130028836868,-6.655649820963542
1761,0.10000000149011612,0.32650000488385555,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.7952254257704083,-6.574318572094566
1762,0.10000000149011612,0.3205000047944486,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.7045460831035266,-6.589339646426114
1763,0.5000000074505806,0.3245000048540533,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.7683070994712211,-6.603180166192957
1764,0.30000000447034836,0.32750000489875675,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.771150062295878,-6.625921926765798
1765,0.7000000104308128,0.33250000497326254,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.8679650197071689,-6.647569876057761
1766,0.9000000134110451,0.33750000504776834,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.9189446058313726,-6.652916855731253
1767,0.20000000298023224,0.33750000504776834,0.00092274469442792,0.00092274469442792,0.20693417292099342,2.005832781394323,-6.722757540808784
1768,0.0,0.3295000049285591,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.684417507478169,-6.681184496198382
1769,0.20000000298023224,0.3295000049285591,0.00092274469442792,0.00092274469442792,0.20693417292099342,1.9061537535672777,-6.708680667234271
1770,0.20000000298023224,0.3305000049434602,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.635373003567968,-6.690173666817802
1771,0.10000000149011612,0.3305000049434602,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.6629514751526027,-6.6539807594739475
1772,0.5900000110268593,0.33340000500902534,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.9140018801883334,-6.687036263996659
1773,0.20000000298023224,0.3264000049047172,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.7208616793825384,-6.702134148458416
1774,0.5000000074505806,0.33040000496432187,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.7916870843719792,-6.745786264780405
1775,0.4000000059604645,0.3294000049494207,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.8643615981900548,-6.757434198655278
1776,0.10000000149011612,0.32740000491961835,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.852093501159778,-6.721877850019014
1777,0.0,0.325400004889816,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.4908577693360192,-6.775733981813703
1778,0.10000000149011612,0.3194000048004091,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.9473829727906447,-6.805978096448458
1779,0.10000000149011612,0.31740000477060676,0.00092274469442792,0.00092274469442792,0.20589950205638846,1.6238762524265509,-6.794569602379432
1780,0.0,0.31540000474080443,0.00092274469442792,0.00092274469442792,0.20487000454610652,2.0954681847776686,-6.7593797615596225
1781,0.5000000074505806,0.31540000474080443,0.00092274469442792,0.00092274469442792,0.20487000454610652,2.050425207354332,-6.777606174594066
1782,0.30000000447034836,0.3164000047557056,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.791119657035144,-6.772711070078723
1783,0.10000000149011612,0.3164000047557056,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.7346650912211492,-6.753088877751277
1784,0.6000000089406967,0.32240000484511255,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.7217368261075356,-6.77004895859481
1785,1.0000000149011612,0.32840000493451954,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.8618869752750784,-6.800573454290477
1786,0.20000000298023224,0.3294000049494207,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.8600038475460476,-6.83321180873447
1787,0.5000000074505806,0.33440000502392647,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.8055461096050947,-6.84973387873691
1788,0.9000000134110451,0.3424000051431358,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.9228917073711183,-6.887521649532262
1789,0.0,0.3324000049941242,0.00092274469442792,0.00092274469442792,0.20487000454610652,1.907089114189148,-6.921307734080723
1790,1.2000000178813934,0.3394000050984323,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.9121391839945494,-6.941607738608744
1791,0.30000000447034836,0.34040000511333346,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.731262179557234,-6.935424566268921
1792,0.10000000149011612,0.34040000511333346,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.8419700558068322,-6.9882465894105
1793,0.5000000074505806,0.34540000518783925,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.7340471662226178,-6.929201396306356
1794,0.6000000089406967,0.35040000526234505,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.7835054911375046,-6.971681812286377
1795,0.4000000059604645,0.3544000053219497,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.845351883136865,-6.999016504576712
1796,0.0,0.35340000530704857,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.8636188123907362,-7.022322416305542
1797,0.30000000447034836,0.35640000535175204,0.00092274469442792,0.00092274469442792,0.20384565452337597,2.033672104589641,-7.014445379376411
1798,0.5000000074505806,0.3554000053368509,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.860606357163074,-6.9957918653301165
1799,0.2900000046938658,0.3573000053688884,0.00092274469442792,0.00092274469442792,0.20384565452337597,1.9249679889077338,-7.036068452852908
1800,0.10000000149011612,0.3573000053688884,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,2.1322512133046985,-7.0740838050842285
1801,1.0000000149011612,0.3623000054433942,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8903327111514088,-7.06994483555634
1802,0.10000000149011612,0.36140000542625783,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8865230657019705,-7.078476662905711
1803,0.10000000149011612,0.362400005441159,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,2.448895095537106,-7.135060985883077
1804,0.10000000149011612,0.362400005441159,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.6551116808102682,-7.101113475286043
1805,0.19000000320374966,0.3594000053964555,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8073614984750748,-7.105891641448526
1806,0.20000000298023224,0.36140000542625783,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8282491363146727,-7.1099265813827515
1807,0.5000000074505806,0.36440000547096135,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8397141432233632,-7.083536942016902
1808,0.20000000298023224,0.36340000545606016,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8725764594411338,-7.130056109479678
1809,0.20000000298023224,0.36440000547096135,0.0009135172474836408,0.0009135172474836408,0.20282642625075908,1.8831422171565924,-7.14566250061721
1810,0.10000000149011612,0.362400005441159,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.915760794511208,-7.118908992180457
1811,0.3900000061839819,0.3593000053986907,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.9525875798587142,-7.1229946531098465
1812,0.0,0.3593000053986907,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.4579235712687175,-7.101127179463704
1813,0.6000000089406967,0.3633000054582953,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.7839741822298583,-7.1400067956597955
1814,0.0,0.35830000538378953,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.6142830635820116,-7.0868602480207175
1815,0.10000000149011612,0.35230000529438255,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.6249851286411285,-7.18903194533454
1816,0.9000000134110451,0.3593000053986907,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.9533710643339581,-7.198864325571485
1817,1.4000000208616257,0.3714000055752695,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.9919195004949604,-7.242632827619566
1818,0.10000000149011612,0.35640000535175204,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,2.046646785736084,-7.271078405380249
1819,0.30000000447034836,0.35840000538155437,0.0009135172474836408,0.0009135172474836408,0.2018122941195053,1.9406458503062571,-7.278457431618227
1820,1.8000000268220901,0.37440000561997294,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.8926467466645125,-7.292733539296702
1821,0.6000000089406967,0.37640000564977527,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.8993962921542251,-7.317966692675199
1822,0.5000000074505806,0.37940000569447874,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.9380800168216228,-7.358424546718598
1823,0.20000000298023224,0.3754000056348741,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.925814993106402,-7.337365160931598
1824,0.0,0.3745000056177378,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,2.095536036150796,-7.329239334378924
1825,0.6000000089406967,0.3745000056177378,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.9029590402906005,-7.391787999385112
1826,0.10000000149011612,0.36650000549852846,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.938173094216515,-7.420435026580212
1827,0.4000000059604645,0.369500005543232,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.8793873936852064,-7.422463624755298
1828,0.10000000149011612,0.36750000551342965,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.61785570345819,-7.348765388131142
1829,0.20000000298023224,0.3685000055283308,0.0009135172474836408,0.0009135172474836408,0.20080323264890776,1.8958120199217312,-7.400418039681255
1830,0.19000000320374966,0.362400005441159,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,1.964530717242848,-7.416298750675086
1831,0.0,0.362400005441159,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,2.733327533517565,-7.408861330577305
1832,0.0,0.35740000536665323,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,2.2755797803401947,-7.433548416410174
1833,0.10000000149011612,0.3364000050537288,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,2.4684439147672346,-7.406134851517216
1834,0.7000000104308128,0.3394000050984323,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,2.0082909357460106,-7.44843852519989
1835,0.30000000447034836,0.33840000508353113,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,1.8299083543105388,-7.457628689412996
1836,0.10000000149011612,0.33840000508353113,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,2.0348061743904564,-7.525067301357494
1837,0.800000011920929,0.33540000503882766,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,1.992037134967768,-7.505891858591267
1838,0.19000000320374966,0.33530000504106283,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,1.96653757128917,-7.556332447159458
1839,0.30000000447034836,0.33730000507086516,0.0009135172474836408,0.0009135172474836408,0.1997992164856632,1.7737828145424526,-7.50934934994531
1840,0.800000011920929,0.3443000051751733,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,2.0279836520008074,-7.541097633070328
1841,0.10000000149011612,0.3443000051751733,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,2.003743887908997,-7.551692608864077
1842,0.20000000298023224,0.3463000052049756,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.8215172190061757,-7.550337032533028
1843,0.30000000447034836,0.3443000051751733,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.876010438991249,-7.556183469404868
1844,0.09000000171363354,0.34420000517740845,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,2.175511959940195,-7.601716339588165
1845,0.10000000149011612,0.3443000051751733,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.9557960398735539,-7.52668402271886
1846,0.4000000059604645,0.3463000052049756,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.9312472227143078,-7.623895206102511
1847,0.10000000149011612,0.3453000051900744,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.8229570237256714,-7.5097777237326415
1848,0.0,0.34230000514537096,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.6312003305980138,-7.66911700793675
1849,0.20000000298023224,0.3443000051751733,0.0009135172474836408,0.0009135172474836408,0.1988002204032349,1.969035916669028,-7.648575231007167
1850,0.20000000298023224,0.34330000516027215,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,2.0137442426803784,-7.598219785934839
1851,0.30000000447034836,0.3393000051006675,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,2.0647870871873026,-7.634608104165676
1852,0.20000000298023224,0.3403000051155686,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,1.9298968188690417,-7.643096480706726
1853,1.0000000149011612,0.3463000052049756,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,1.9566629484135618,-7.658529376470915
1854,0.30000000447034836,0.3453000051900744,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,1.819304283708334,-7.671134553849697
1855,0.0,0.34230000514537096,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,2.4783803692885806,-7.732429368155343
1856,0.5000000074505806,0.3333000050112605,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,1.9282519957598518,-7.69569346484016
1857,0.09000000171363354,0.33320000501349567,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,2.312924198035536,-7.750313890391383
1858,0.30000000447034836,0.3282000049389899,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,2.030308516200529,-7.744852822854979
1859,0.6000000089406967,0.33220000499859453,0.0009135172474836408,0.0009135172474836408,0.19780621930121872,1.9352465220061796,-7.726440640432494
1860,0.10000000149011612,0.33220000499859453,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,1.991768978536129,-7.708955388802749
1861,1.2000000178813934,0.3432000051625073,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,1.9393445126356057,-7.793750448682948
1862,0.10000000149011612,0.3432000051625073,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,1.7880565552216656,-7.801096637293978
1863,0.6000000089406967,0.34420000517740845,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,2.0027679186061498,-7.825235666732443
1864,0.0,0.341200005132705,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,2.0504670770544755,-7.799627228787071
1865,0.10000000149011612,0.335200005043298,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,1.9105576053261757,-7.865985453128815
1866,1.0000000149011612,0.3362000050581992,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,1.9671241177717844,-7.880492796579997
1867,0.0,0.33420000502839686,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,2.1728047473090037,-7.892232963017055
1868,0.30000000447034836,0.33720000507310033,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,1.7841958754040577,-7.879708462291294
1869,0.0,0.335200005043298,0.0009135172474836408,0.0009135172474836408,0.19681718820471264,2.017860003880092,-7.9162251608712335
1870,0.4000000059604645,0.33720000507310033,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,1.9738350163509206,-7.892561604336994
1871,0.4000000059604645,0.3402000051178038,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,1.960824214191322,-7.8873232129108475
1872,0.19000000320374966,0.3362000050395727,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,1.9115178412285403,-7.875508937282839
1873,0.10000000149011612,0.33520000502467157,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,2.104176944919995,-7.898338769163404
1874,0.6000000089406967,0.3362000050395727,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,1.890077427295702,-7.955025230135236
1875,0.0,0.33220000497996804,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,1.82666334935597,-7.985840116228376
1876,0.20000000298023224,0.33320000499486924,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,2.287941790620486,-7.967414294348822
1877,0.4000000059604645,0.3372000050544739,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,2.003421457657903,-7.940357676203947
1878,0.6000000089406967,0.3422000051289797,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,1.992494237422943,-7.960034213463465
1879,0.30000000447034836,0.344200005158782,0.0009135172474836408,0.0009135172474836408,0.19583310226368908,2.0451263746000685,-7.965039878521326
1880,0.10000000149011612,0.34520000517368316,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,2.029171027816259,-8.006340448672955
1881,0.0,0.34020000509917736,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,1.6120004185608454,-8.022614274706159
1882,0.10000000149011612,0.33820000506937503,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,2.0331828440389326,-8.017918440603442
1883,0.30000000447034836,0.34020000509917736,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,1.9494418415156278,-8.013585411418568
1884,0.30000000447034836,0.3372000050544739,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,2.1030224107205866,-8.018800453344982
1885,0.10000000149011612,0.32820000492036344,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,2.393941961485764,-7.987793873096335
1886,0.10000000149011612,0.32720000490546225,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,1.7897389886840698,-8.009897532001618
1887,0.7000000104308128,0.3292000049352646,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,2.0863169207056957,-8.040424775721421
1888,0.5000000074505806,0.3252000048756599,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,2.032442496740882,-8.056999257541595
1889,0.4000000059604645,0.3292000049352646,0.0009135172474836408,0.0009135172474836408,0.19485393675237064,1.7386262781289687,-8.078952174588858
1890,0.19000000320374966,0.31910000478848816,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,1.8250036298325567,-8.085111740863685
1891,0.20000000298023224,0.31810000477358696,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,2.063409209996462,-8.060524529218673
1892,0.5000000074505806,0.3221000048331916,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,2.119845032539123,-8.111000337356176
1893,0.5000000074505806,0.3221000048331916,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,1.9515416658864233,-8.10938004319891
1894,0.4000000059604645,0.3201000048033893,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,1.863971761755041,-8.126547394572077
1895,0.0,0.3161000047437847,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,1.973117628267833,-8.222110543932233
1896,0.5000000074505806,0.3211000048182905,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,1.8954439384512383,-8.176849301498715
1897,0.10000000149011612,0.31910000478848816,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,2.1075225045096198,-8.233527120554223
1898,0.20000000298023224,0.3161000047437847,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,1.9844563708585852,-8.210185312757305
1899,0.20000000298023224,0.31520000472664833,0.0009135172474836408,0.0009135172474836408,0.1938796670686088,2.2257518026563856,-8.162875594033135
1900,0.10000000149011612,0.31520000472664833,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,2.260491520166397,-8.226744595695944
1901,0.30000000447034836,0.3082000046223402,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,2.0957299480288047,-8.186227434263454
1902,0.20000000298023224,0.30920000463724134,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,1.9500603316461338,-8.19932357002707
1903,0.5000000074505806,0.313200004696846,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,1.9218537810686471,-8.2190906808183
1904,0.20000000298023224,0.3142000047117472,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,1.950142530269093,-8.255243905385335
1905,0.30000000447034836,0.31530000472441316,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,2.1124463722819375,-8.28755069006057
1906,0.10000000149011612,0.31430000470951197,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,2.0963816431852487,-8.271426215538611
1907,0.20000000298023224,0.3113000046648085,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,1.9988209570709028,-8.290887426075182
1908,0.30000000447034836,0.3123000046797097,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,2.0829528119620377,-8.292344480048953
1909,0.5000000074505806,0.31530000472441316,0.0009135172474836408,0.0009135172474836408,0.19291026873326575,2.0175073164350845,-8.303931035247503
1910,0.20000000298023224,0.3163000047393143,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.8812205837323115,-8.340668542044503
1911,0.20000000298023224,0.3144000047072768,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,2.0646242191867223,-8.332070744226849
1912,0.10000000149011612,0.315400004722178,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.653807333455636,-8.326841024252085
1913,0.4000000059604645,0.31340000469237567,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.900916537334179,-8.347887387768976
1914,0.20000000298023224,0.315400004722178,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.9183390943900398,-8.332582501397617
1915,0.19000000320374966,0.3163000047393143,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.9550588931356156,-8.355204554966518
1916,0.6000000089406967,0.31330000469461083,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.9190734653187191,-8.375814977756216
1917,0.30000000447034836,0.30230000453069805,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,1.9770622656345367,-8.385511711120605
1918,0.10000000149011612,0.30230000453069805,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,2.0626032522746494,-8.505167170933314
1919,0.20000000298023224,0.3013000045157969,0.0009135172474836408,0.0009135172474836408,0.19194571738959942,2.0968343046274076,-8.375519184584029
1920,0.30000000447034836,0.2863000042922795,0.0009135172474836408,0.0009135172474836408,0.1909859888026514,1.9882411444559693,-8.424960725009441
1921,0.30000000447034836,0.283300004247576,0.0009135172474836408,0.0009135172474836408,0.1909859888026514,2.068781072149674,-8.43617757956187
1922,0.10000000149011612,0.27930000418797135,0.0009135172474836408,0.0009135172474836408,0.1909859888026514,2.294137181743743,-8.452495317610483
1923,0.10000000149011612,0.2783000041730702,0.0009135172474836408,0.0009135172474836408,0.1909859888026514,1.6913092300809662,-8.420858712031924
1924,0.2900000046938658,0.28120000422000885,0.0009135172474836408,0.0009135172474836408,0.1909859888026514,2.125665139268946,-8.488022689466122
1925,0.20000000298023224,0.2772000041604042,0.0009135172474836408,0.0009135172474836408,0.1909859888026514,2.1073037949237197,-8.507192349695897
